timestamp_ms,gas,brake,distanceTraveled,speedKmh,normalizedCarPosition
1776176043273,1.0,0.0,11048.3369140625,204.1714630126953,0.10366322100162506
1776176043293,1.0,0.0,11049.1875,204.27976989746094,0.10394704341888428
1776176043313,1.0,0.0,11050.2080078125,204.3834991455078,0.10418559610843658
1776176043333,1.0,0.0,11052.0810546875,204.48915100097656,0.10471116006374359
1776176043353,1.0,0.0,11052.9326171875,204.6055145263672,0.10499797016382217
1776176043373,1.0,0.0,11053.955078125,204.7086944580078,0.10523671656847
1776176043393,1.0,0.0,11054.8076171875,204.79269409179688,0.10552351921796799
1776176043413,1.0,0.0,11055.8310546875,204.900390625,0.10581088811159134
1776176043433,1.0,0.0,11057.708984375,205.01321411132812,0.1063370332121849
1776176043453,1.0,0.0,11058.7333984375,205.10702514648438,0.10657691955566406
1776176043473,1.0,0.0,11059.587890625,205.2163848876953,0.1068640872836113
1776176043493,1.0,0.0,11060.61328125,205.3224334716797,0.10710413753986359
1776176043513,1.0,0.0,11061.46875,205.4130096435547,0.10739187896251678
1776176043533,1.0,0.0,11063.3505859375,205.5186767578125,0.10791992396116257
1776176043553,1.0,0.0,11064.3779296875,205.63304138183594,0.1082075759768486
1776176043574,1.0,0.0,11065.40625,205.73532104492188,0.10844799131155014
1776176043593,1.0,0.0,11066.2626953125,205.8142852783203,0.10873620212078094
1776176043613,1.0,0.0,11067.291015625,205.91964721679688,0.1089765653014183
1776176043633,1.0,0.0,11069.177734375,206.02291870117188,0.1095060333609581
1776176043653,1.0,0.0,11070.0361328125,206.13729858398438,0.1097949668765068
1776176043674,1.0,0.0,11071.06640625,206.23806762695312,0.11003568768501282
1776176043693,1.0,0.0,11071.92578125,206.31814575195312,0.11032422631978989
1776176043713,1.0,0.0,11072.95703125,206.4309844970703,0.11061368882656097
1776176043733,1.0,0.0,11074.8486328125,206.5325927734375,0.11114387214183807
1776176043753,1.0,0.0,11075.880859375,206.61386108398438,0.11138540506362915
1776176043774,1.0,0.0,11076.7412109375,206.7141876220703,0.1116749718785286
1776176043793,1.0,0.0,11077.7744140625,206.81639099121094,0.11191648989915848
1776176043813,1.0,0.0,11078.6357421875,206.9152374267578,0.11220649629831314
1776176043833,1.0,0.0,11080.5322265625,207.020263671875,0.11273778229951859
1776176043853,1.0,0.0,11081.5673828125,207.11383056640625,0.11302816867828369
1776176043873,1.0,0.0,11082.6025390625,207.20191955566406,0.11326992511749268
1776176043893,1.0,0.0,11083.4658203125,207.3005828857422,0.11356042325496674
1776176043913,1.0,0.0,11084.501953125,207.3946533203125,0.11380215734243393
1776176043934,1.0,0.0,11086.40234375,207.47743225097656,0.11433491110801697
1776176043953,1.0,0.0,11087.2666015625,207.57766723632812,0.11462631076574326
1776176043973,1.0,0.0,11088.3046875,207.6860809326172,0.11486922949552536
1776176043993,1.0,0.0,11089.169921875,207.77926635742188,0.11516108363866806
1776176044013,1.0,0.0,11090.2080078125,207.872802734375,0.11545255780220032
1776176044033,1.0,0.0,11092.11328125,207.96885681152344,0.1159849762916565
1776176044053,1.0,0.0,11093.1533203125,208.064453125,0.11622802168130875
1776176044073,1.0,0.0,11094.0205078125,208.17308044433594,0.11652015149593353
1776176044093,1.0,0.0,11095.0615234375,208.269775390625,0.1167629137635231
1776176044113,1.0,0.0,11095.9287109375,208.33416748046875,0.11705474555492401
1776176044134,1.0,0.0,11097.837890625,208.4308624267578,0.11759043484926224
1776176044153,1.0,0.0,11098.8798828125,208.54176330566406,0.11788250505924225
1776176044173,1.0,0.0,11099.921875,208.6397705078125,0.11812618374824524
1776176044193,1.0,0.0,11100.791015625,208.7432403564453,0.11841857433319092
1776176044213,1.0,0.0,11101.833984375,208.83522033691406,0.11866220086812973
1776176044233,1.0,0.0,11103.748046875,208.92137145996094,0.1191987544298172
1776176044253,1.0,0.0,11104.6181640625,209.0179901123047,0.11949173361063004
1776176044274,1.0,0.0,11105.6630859375,209.12435913085938,0.119735948741436
1776176044293,1.0,0.0,11106.5341796875,209.2105255126953,0.12002918869256973
1776176044313,1.0,0.0,11107.580078125,209.29763793945312,0.12032224237918854
1776176044334,1.0,0.0,11109.498046875,209.38658142089844,0.12086018174886703
1776176044353,1.0,0.0,11110.544921875,209.47625732421875,0.12110448628664017
1776176044373,1.0,0.0,11111.41796875,209.57102966308594,0.12139824032783508
1776176044393,1.0,0.0,11112.4658203125,209.67794799804688,0.1216430589556694
1776176044413,1.0,0.0,11113.3388671875,209.76513671875,0.12193726003170013
1776176044433,1.0,0.0,11115.2607421875,209.86160278320312,0.12247584015130997
1776176044453,1.0,0.0,11116.3095703125,209.95252990722656,0.1227700337767601
1776176044473,1.0,0.0,11117.3583984375,210.0172119140625,0.12301525473594666
1776176044493,1.0,0.0,11118.2333984375,210.09408569335938,0.12330961972475052
1776176044513,1.0,0.0,11119.283203125,210.20347595214844,0.12355536222457886
1776176044533,1.0,0.0,11121.208984375,210.29759216308594,0.12409567087888718
1776176044553,1.0,0.0,11122.0849609375,210.40750122070312,0.12439072132110596
1776176044573,1.0,0.0,11123.13671875,210.5146484375,0.12463636696338654
1776176044593,1.0,0.0,11124.013671875,210.60548400878906,0.12493130564689636
1776176044613,1.0,0.0,11125.06640625,210.703857421875,0.125226691365242
1776176044633,1.0,0.0,11126.998046875,210.7818145751953,0.12577010691165924
1776176044653,1.0,0.0,11128.0517578125,210.85003662109375,0.12601453065872192
1776176044673,1.0,0.0,11128.9296875,210.94886779785156,0.12630954384803772
1776176044693,1.0,0.0,11129.984375,211.05284118652344,0.12655656039714813
1776176044713,1.0,0.0,11130.86328125,211.13458251953125,0.12685233354568481
1776176044733,1.0,0.0,11132.798828125,211.22178649902344,0.127395361661911
1776176044753,1.0,0.0,11133.8544921875,211.3133544921875,0.1276913285255432
1776176044773,1.0,0.0,11134.9111328125,211.3972930908203,0.12793844938278198
1776176044793,1.0,0.0,11135.7919921875,211.50123596191406,0.12823498249053955
1776176044813,1.0,0.0,11136.849609375,211.58786010742188,0.12848176062107086
1776176044833,1.0,0.0,11138.7880859375,211.66082763671875,0.1290253847837448
1776176044853,1.0,0.0,11139.669921875,211.72695922851562,0.12932188808918
1776176044875,1.0,0.0,11140.728515625,211.80340576171875,0.12956902384757996
1776176044893,1.0,0.0,11141.6103515625,211.89053344726562,0.12986604869365692
1776176044913,1.0,0.0,11142.6689453125,211.9945068359375,0.13016308844089508
1776176044933,1.0,0.0,11144.611328125,212.0939178466797,0.1307074874639511
1776176044953,1.0,0.0,11145.671875,212.17340087890625,0.13095511496067047
1776176044973,1.0,0.0,11146.5556640625,212.26947021484375,0.13125215470790863
1776176044993,1.0,0.0,11147.6162109375,212.347412109375,0.1315002143383026
1776176045014,1.0,0.0,11148.5009765625,212.42132568359375,0.13179762661457062
1776176045033,1.0,0.0,11150.447265625,212.5216827392578,0.13234327733516693
1776176045053,1.0,0.0,11151.509765625,212.62498474121094,0.1326410323381424
1776176045073,1.0,0.0,11152.572265625,212.70709228515625,0.13288933038711548
1776176045093,1.0,0.0,11153.4580078125,212.789794921875,0.13318750262260437
1776176045113,1.0,0.0,11154.521484375,212.87112426757812,0.13343632221221924
1776176045133,0.9726499915122986,0.0,11156.47265625,212.9618377685547,0.13398271799087524
1776176045153,0.7030999660491943,0.0,11157.3603515625,213.0585479736328,0.13428126275539398
1776176045173,0.23805001378059387,0.0,11158.42578125,213.10211181640625,0.13453032076358795
1776176045193,0.0,0.0,11159.3134765625,213.07374572753906,0.13482841849327087
1776176045213,0.0,0.0,11160.37890625,212.99270629882812,0.1351270228624344
1776176045233,0.0,0.0,11162.33203125,212.88929748535156,0.1356748640537262
1776176045253,0.0,0.0,11163.396484375,212.79283142089844,0.1359233856201172
1776176045274,0.0,0.0,11164.283203125,212.67823791503906,0.13622334599494934
1776176045293,0.0,0.0,11165.3466796875,212.57473754882812,0.1364598572254181
