timestamp_ms,gas,brake,distanceTraveled,speedKmh,normalizedCarPosition,index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
1775570377740,1.0,0.0,6983.86962890625,89.46410369873047,0.9413442611694336,2186.49,3355.89,1.53496,-10.1768,64.9374,-973.948,64.9374,0.932194,90.1125,16.5347,59.5489,7.20928,6.88984,14.0991
1775570377760,1.0,0.0,6984.39208984375,89.81690216064453,0.9414666891098022,2186.77,3356.33,1.53609,-10.0144,64.941,-973.544,64.941,0.875514,88.4972,16.5432,59.5772,7.09875,7.02304,14.1218
1775570377780,1.0,0.0,6984.841796875,90.12545776367188,0.9415913224220276,2187.06,3356.77,1.53724,-9.85049,64.945,-973.131,64.945,0.844014,87.5351,16.553,59.6122,6.98502,7.15925,14.1443
1775570377800,1.0,0.0,6985.36865234375,90.46973419189453,0.941736102104187,2187.4,3357.29,1.53858,-9.66616,64.9503,-972.649,64.9503,0.921096,89.3784,16.5698,59.6792,6.84761,7.32011,14.1677
1775570377820,1.0,0.0,6985.8212890625,90.78939819335938,0.9418588876724243,2187.68,3357.73,1.53972,-9.50984,64.9549,-972.239,64.9549,0.986468,90.9416,16.584,59.7361,6.73108,7.45654,14.1876
1775570377840,1.0,0.0,6986.42724609375,91.07417297363281,0.9420488476753235,2188.12,3358.4,1.5416,-9.27119,64.9624,-971.606,64.9624,1.08741,92.7715,16.606,59.8238,6.55352,7.66483,14.2183
1775570377860,1.0,0.0,6986.95947265625,91.42532348632812,0.9421729445457458,2188.4,3358.85,1.54302,-9.12084,64.9681,-971.191,64.9681,1.15303,92.9427,16.6202,59.8809,6.44226,7.79606,14.2383
1775570377880,1.0,0.0,6987.4931640625,91.75347900390625,0.9423229694366455,2188.75,3359.38,1.54475,-8.93909,64.975,-970.69,64.975,1.23235,93.1496,16.6375,59.9499,6.30775,7.9547,14.2625
1775570377900,1.0,0.0,6987.95263671875,92.02010345458984,0.9424499869346619,2189.04,3359.83,1.54408,-8.78611,64.9807,-970.265,64.9807,1.28017,93.3,16.6517,60.0043,6.19334,8.08837,14.2813
1775570377920,1.0,0.0,6988.4130859375,92.34233856201172,0.9425755143165588,2189.34,3360.28,1.53066,-8.64031,64.9855,-969.842,64.9855,1.2116,93.3,16.6636,60.0341,6.07705,8.21658,14.2902
1775570377940,1.0,0.0,6988.9521484375,92.65924835205078,0.9427261352539062,2189.7,3360.82,1.51456,-8.46536,64.9912,-969.335,64.9912,1.12931,93.3,16.6779,60.0699,5.93752,8.37042,14.301
1775570377960,1.0,0.0,6989.5703125,92.9326171875,0.9428962469100952,2190.1,3361.42,1.50121,-8.27002,64.9975,-968.76,64.9975,1.05485,93.3309,16.6931,60.1103,5.77881,8.54222,14.3121
1775570377980,1.0,0.0,6990.03564453125,93.26226806640625,0.9430240988731384,2190.41,3361.88,1.50181,-8.12816,65.0021,-968.325,65.0021,1.03963,93.4222,16.7022,60.1407,5.65705,8.66703,14.3181
1775570378000,1.0,0.0,6990.580078125,93.60061645507812,0.9431775212287903,2190.77,3362.43,1.50255,-7.95794,65.0076,-967.803,65.0076,1.02137,93.5318,16.7132,60.1773,5.51093,8.81679,14.3255
1775570378020,1.0,0.0,6991.048828125,93.87923431396484,0.9433062672615051,2191.08,3362.89,1.50324,-7.81709,65.0122,-967.365,65.0122,1.00922,93.5686,16.7224,60.2078,5.39097,8.94217,14.3331
1775570378040,1.0,0.0,6991.5185546875,94.19939422607422,0.9434384703636169,2191.39,3363.36,1.50417,-7.67833,65.0169,-966.916,65.0169,1.0061,93.4439,16.7317,60.239,5.2756,9.07001,14.3456
1775570378060,1.0,0.0,6992.22607421875,94.51493072509766,0.9436325430870056,2191.85,3364.05,1.50554,-7.47465,65.0237,-966.258,65.0237,1.00152,93.2608,16.7454,60.2848,5.10625,9.25767,14.3639
1775570378080,1.0,0.0,6992.69970703125,94.7912368774414,0.9437633156776428,2192.16,3364.52,1.50647,-7.34115,65.029,-965.813,65.029,1.03754,93.1531,16.7547,60.3156,4.99369,9.38256,14.3763
1775570378100,1.0,0.0,6993.17431640625,95.09677124023438,0.9438967108726501,2192.47,3364.99,1.50741,-7.2087,65.0349,-965.357,65.0349,1.11304,93.0587,16.7641,60.3471,4.88043,9.50841,14.3888
1775570378120,1.0,0.0,6993.650390625,95.40670013427734,0.9440296292304993,2192.78,3365.46,1.50835,-7.07672,65.0409,-964.903,65.0409,1.18828,92.9646,16.7735,60.3785,4.76758,9.6338,14.4014
1775570378140,1.0,0.0,6994.12744140625,95.68893432617188,0.9441614151000977,2193.1,3365.93,1.50929,-6.94788,65.0467,-964.452,65.0467,1.23522,92.1165,16.7848,60.4191,4.6556,9.75726,14.4129
1775570378160,1.0,0.0,6994.845703125,96.00994110107422,0.9443599581718445,2193.56,3366.64,1.51069,-6.7606,65.0552,-963.767,65.0552,1.21175,88.2677,16.8082,60.513,4.48663,9.94032,14.4269
1775570378180,1.0,0.0,6995.326171875,96.30299377441406,0.9444943070411682,2193.88,3367.12,1.51165,-6.63387,65.0609,-963.304,65.0609,1.19587,85.6633,16.8241,60.5765,4.37229,10.0642,14.4365
1775570378200,1.0,0.0,6995.80810546875,96.55339050292969,0.9446283578872681,2194.2,3367.6,1.5124,-6.51259,65.0656,-962.841,65.0656,1.12036,83.2675,16.828,60.6,4.26235,10.1836,14.446
1775570378220,1.0,0.0,6996.291015625,96.86580657958984,0.944762110710144,2194.51,3368.08,1.51303,-6.39461,65.0697,-962.378,65.0697,1.00996,80.9962,16.8249,60.6,4.1551,10.3003,14.4554
1775570378240,1.0,0.0,6996.9375,97.1797866821289,0.9449411034584045,2194.94,3368.71,1.51387,-6.23672,65.0752,-961.758,65.0752,0.862202,77.9567,16.8206,60.6,4.01157,10.4565,14.4681
1775570378260,1.0,0.0,6997.423828125,97.43315124511719,0.945077121257782,2195.26,3369.2,1.51477,-6.12463,65.0809,-961.287,65.0809,0.955269,78.5502,16.8354,60.6512,3.91059,10.5645,14.4751
1775570378280,1.0,0.0,6997.9931640625,97.73394775390625,0.9452123641967773,2195.57,3369.68,1.51572,-6.0151,65.0869,-960.818,65.0869,1.09813,79.8519,16.8544,60.7147,3.81218,10.6693,14.4815
1775570378300,0.96875,0.0,6998.40087890625,98.05909729003906,0.9453704953193665,2195.94,3370.25,1.51683,-5.88704,65.094,-960.269,65.094,1.26517,81.3738,16.8767,60.789,3.6971,10.7918,14.4889
1775570378320,0.9297000169754028,0.0,6998.97314453125,98.33216094970703,0.9455075860023499,2196.27,3370.74,1.51753,-5.78294,65.0982,-959.792,65.0982,1.14868,81.28,16.8827,60.8,3.60268,10.89,14.4927
1775570378340,0.8672000169754028,0.0,6999.62890625,98.59358215332031,0.9456918239593506,2196.7,3371.39,1.5184,-5.64498,65.1034,-959.15,65.1034,0.919468,80.7611,16.887,60.8,3.47726,11.0197,14.497
1775570378360,0.78125,0.0,7000.1220703125,98.86184692382812,0.9458281993865967,2197.02,3371.88,1.51906,-5.54343,65.1073,-958.674,65.1073,0.767489,80.5018,16.891,60.8038,3.38482,11.1154,14.5002
1775570378380,0.7030999660491943,0.0,7000.6162109375,99.06768798828125,0.9459661841392517,2197.34,3372.37,1.52003,-5.44972,65.1128,-958.192,65.1128,0.893517,82.2145,16.9071,60.8685,3.29757,11.2059,14.5034
1775570378400,0.6132999658584595,0.0,7001.35888671875,99.25798034667969,0.9461504817008972,2197.77,3373.03,1.52132,-5.32455,65.1202,-957.547,65.1202,1.06185,84.502,16.9287,60.9548,3.18103,11.3267,14.5077
1775570378420,0.5156000256538391,0.0,7001.85498046875,99.40408325195312,0.9463107585906982,2198.15,3373.6,1.52274,-5.21962,65.1255,-956.985,65.1255,1.0742,84.9272,16.9445,61.0149,3.08433,11.4272,14.5115
1775570378440,0.452349990606308,0.0,7002.3515625,99.51087188720703,0.9464502334594727,2198.47,3374.09,1.52437,-5.13346,65.1287,-956.496,65.1287,0.908394,83.2366,16.9542,61.0474,3.0063,11.5084,14.5147
1775570378460,0.3769499957561493,0.0,7002.84912109375,99.61328125,0.9465884566307068,2198.8,3374.59,1.52598,-5.04808,65.132,-956.012,65.132,0.744073,81.5611,16.9639,61.0796,2.92898,11.589,14.518
1775570378480,0.31744998693466187,0.0,7003.51318359375,99.65877532958984,0.9467735290527344,2199.23,3375.25,1.52768,-4.94035,65.1365,-955.361,65.1365,0.655914,81.0001,16.9814,61.1455,2.82771,11.69,14.52
1775570378500,0.2817000150680542,0.0,7004.01123046875,99.67627716064453,0.9469122290611267,2199.55,3375.74,1.52865,-4.86405,65.1401,-954.873,65.1401,0.678546,81.7114,16.9975,61.2101,2.75335,11.7611,14.52
1775570378520,0.26190000772476196,0.0,7004.50927734375,99.6824722290039,0.9470521211624146,2199.88,3376.24,1.52963,-4.78709,65.1436,-954.38,65.1436,0.701372,82.4288,17.0138,61.2753,2.67835,11.8329,14.52
1775570378540,0.25394999980926514,0.0,7005.17333984375,99.66746520996094,0.9472597241401672,2200.36,3376.98,1.5318,-4.68226,65.1482,-953.646,65.1482,0.673934,83.6377,17.038,61.3721,2.58147,11.9321,14.52
1775570378560,0.26190000772476196,0.0,7005.587890625,99.62955474853516,0.947352409362793,2200.58,3377.31,1.53288,-4.63689,65.1502,-953.317,65.1502,0.652329,84.1995,17.0488,61.4153,2.54042,11.9753,14.52
1775570378580,0.26980000734329224,0.0,7006.333984375,99.54662322998047,0.94756019115448,2201.06,3378.05,1.53524,-4.53697,65.1545,-952.581,65.1545,0.604544,85.3909,17.073,61.5061,2.44969,12.0703,14.5194
1775570378600,0.2817000150680542,0.0,7006.748046875,99.4909439086914,0.9476760625839233,2201.33,3378.47,1.53632,-4.48815,65.1566,-952.172,65.1566,0.580404,85.7933,17.0864,61.5329,2.4041,12.1159,14.5167
1775570378620,0.29760000109672546,0.0,7007.24462890625,99.43460083007812,0.9478142857551575,2201.65,3378.96,1.5376,-4.42992,65.1592,-951.683,65.1592,0.551607,86.2732,17.1024,61.5649,2.3497,12.1703,14.5135
1775570378640,0.31744998693466187,0.0,7007.90673828125,99.35523223876953,0.9479982256889343,2202.07,3379.61,1.53937,-4.35452,65.1622,-951.032,65.1622,0.494071,87.1334,17.1237,61.6148,2.27889,12.2396,14.5093
1775570378660,0.3412500023841858,0.0,7008.4033203125,99.302734375,0.9481371641159058,2202.39,3380.11,1.54097,-4.30501,65.1632,-950.542,65.1632,0.382282,88.5707,17.1397,61.6787,2.23098,12.2812,14.5061
1775570378680,0.36900001764297485,0.0,7008.982421875,99.23690032958984,0.9482985734939575,2202.76,3380.69,1.54282,-4.2475,65.1643,-949.972,65.1643,0.252412,90.2404,17.1582,61.7529,2.17532,12.3294,14.5024
1775570378700,0.38089999556541443,0.0,7009.64306640625,99.1899185180664,0.9484822750091553,2203.19,3381.34,1.54456,-4.18654,65.1652,-949.32,65.1652,0.15683,93.7834,17.1775,61.8188,2.11742,12.3807,14.4981
1775570378720,0.40470001101493835,0.0,7010.13818359375,99.13674926757812,0.9486194849014282,2203.51,3381.83,1.54552,-4.14525,65.1655,-948.831,65.1655,0.134597,97.9759,17.1902,61.8506,2.07931,12.4156,14.4949
1775570378740,0.41659998893737793,0.0,7010.63330078125,99.06730651855469,0.9487571120262146,2203.82,3382.32,1.54647,-4.10384,65.1658,-948.34,65.1658,0.112297,102.181,17.203,61.8824,2.04108,12.4507,14.4918
1775570378760,0.42855000495910645,0.0,7011.12841796875,99.02266693115234,0.9488953351974487,2204.14,3382.81,1.54772,-4.06567,65.1659,-947.847,65.1659,0.0770721,108.813,17.2186,61.943,2.00567,12.4829,14.4886
1775570378780,0.46424999833106995,0.0,7011.78857421875,98.98812103271484,0.9490797519683838,2204.57,3383.47,1.54984,-4.0203,65.1654,-947.191,65.1654,0.00924066,121.574,17.244,62.0702,1.96328,12.5211,14.4843
1775570378800,0.4959999918937683,0.0,7012.36572265625,99.04493713378906,0.9492419362068176,2204.94,3384.05,1.5517,-3.98041,65.1651,-946.614,65.1651,-0.0504133,132.797,17.2664,62.182,1.92599,12.5546,14.4806
1775570378820,0.5156000256538391,0.0,7012.86181640625,99.49051666259766,0.9493803381919861,2205.27,3384.54,1.53899,-3.95089,65.1631,-946.122,65.1631,-0.176853,138.106,17.2727,62.2,1.89875,12.5839,14.4827
1775570378840,0.5508000254631042,0.0,7013.359375,99.7437973022461,0.949519157409668,2205.59,3385.04,1.52291,-3.92234,65.1608,-945.63,65.1608,-0.321251,142.438,17.2759,62.2,1.8725,12.6134,14.4859
1775570378860,0.5820499658584595,0.0,7013.8583984375,99.95199584960938,0.9496579766273499,2205.92,3385.53,1.50683,-3.89379,65.1585,-945.137,65.1585,-0.465649,146.769,17.2792,62.2,1.84625,12.643,14.4892
1775570378880,0.6132999658584595,0.0,7014.52587890625,100.35637664794922,0.9498443603515625,2206.36,3386.2,1.50336,-3.86077,65.1573,-944.472,65.1573,-0.361575,160.477,17.2909,62.2364,1.81814,12.6755,14.4936
1775570378900,0.6757999658584595,0.0,7015.02880859375,100.72506713867188,0.9499841928482056,2206.7,3386.69,1.5037,-3.83686,65.1566,-943.973,65.1566,-0.23536,172.035,17.3009,62.2696,1.79821,12.6987,14.497
1775570378920,0.7304499745368958,0.0,7015.533203125,100.917724609375,0.9501479864120483,2207.08,3387.28,1.50425,-3.80991,65.1558,-943.389,65.1558,-0.120849,183.627,17.3134,62.317,1.77491,12.7268,14.5025
1775570378940,0.7890499830245972,0.0,7016.20654296875,101.05890655517578,0.9503358602523804,2207.53,3387.95,1.50558,-3.78332,65.1549,-942.722,65.1549,-0.12528,188.988,17.3311,62.4056,1.74832,12.7622,14.5158
1775570378960,0.8593499660491943,0.0,7016.79736328125,101.22108459472656,0.9504765868186951,2207.86,3388.45,1.50658,-3.76341,65.1543,-942.223,65.1543,-0.128599,193.004,17.3444,62.472,1.72841,12.7888,14.5258
1775570378980,0.9140499830245972,0.0,7017.30419921875,101.37793731689453,0.9506181478500366,2208.19,3388.95,1.50719,-3.74568,65.1532,-941.719,65.1532,-0.157188,189.573,17.3442,62.4612,1.71223,12.8175,14.5378
1775570379000,0.9726499915122986,0.0,7017.8115234375,101.59001159667969,0.9507604837417603,2208.53,3389.46,1.50753,-3.72953,65.1519,-941.212,65.1519,-0.204297,180.69,17.3341,62.3939,1.69877,12.8478,14.5512
1775570379020,1.0,0.0,7018.31982421875,101.83718872070312,0.9509015679359436,2208.86,3389.96,1.50786,-3.71352,65.1505,-940.71,65.1505,-0.250992,171.884,17.3241,62.3272,1.68543,12.8778,14.5646
1775570379040,1.0,0.0,7018.99951171875,102.04145050048828,0.9510909914970398,2209.31,3390.64,1.50769,-3.69634,65.1522,-940.033,65.1522,-0.0505367,172.125,17.3263,62.3314,1.67373,12.9119,14.5857
1775570379060,1.0,0.0,7019.51025390625,102.27992248535156,0.9512568712234497,2209.71,3391.23,1.50729,-3.68294,65.155,-939.439,65.155,0.225273,176.932,17.3342,62.3708,1.66585,12.9395,14.6054
1775570379080,1.0,0.0,7020.107421875,102.5260009765625,0.9513992071151733,2210.05,3391.74,1.50718,-3.672,65.1569,-938.931,65.1569,0.404179,180.36,17.3423,62.4091,1.65909,12.9632,14.6223
1775570379100,1.0,0.0,7020.79150390625,102.74552917480469,0.9515901207923889,2210.5,3392.42,1.50898,-3.6621,65.156,-938.25,65.156,0.147526,178.964,17.3648,62.4991,1.65009,12.9947,14.6448
1775570379120,1.0,0.0,7021.3056640625,103.00517272949219,0.951733410358429,2210.83,3392.93,1.51033,-3.65466,65.1553,-937.74,65.1553,-0.0451035,177.916,17.3817,62.5667,1.64333,13.0183,14.6617
1775570379140,1.0,0.0,7021.81982421875,103.24787139892578,0.951901376247406,2211.23,3393.53,1.51123,-3.64894,65.1534,-937.142,65.1534,-0.210861,181.103,17.3877,62.6,1.64,13.0346,14.6746
1775570379160,1.0,0.0,7022.33544921875,103.42890930175781,0.9520217180252075,2211.51,3393.96,1.51151,-3.6464,65.1514,-936.715,65.1514,-0.298433,185.679,17.3849,62.6,1.64,13.0402,14.6802
1775570379180,1.0,0.0,7023.1103515625,103.62586212158203,0.9522379636764526,2212.02,3394.73,1.51206,-3.64206,65.1479,-935.948,65.1479,-0.446056,195.529,17.3811,62.6038,1.64,13.05,14.6902
1775570379200,1.0,0.0,7023.6279296875,103.84319305419922,0.9523827433586121,2212.36,3395.24,1.51308,-3.64308,65.1466,-935.43,65.1466,-0.374349,230.597,17.4016,62.672,1.64,13.05,14.6936
1775570379220,1.0,0.0,7024.14697265625,104.05619049072266,0.9525279402732849,2212.7,3395.76,1.51411,-3.64411,65.1452,-934.911,65.1452,-0.302435,265.766,17.4222,62.7405,1.64,13.05,14.697
1775570379240,1.0,0.0,7024.66748046875,104.33357238769531,0.9526739716529846,2213.05,3396.28,1.51523,-3.64552,65.1433,-934.389,65.1433,-0.274224,299.83,17.4414,62.8047,1.64094,13.0495,14.7
1775570379260,1.0,0.0,7025.45068359375,104.6197738647461,0.9528684020042419,2213.5,3396.98,1.51752,-3.65054,65.1365,-933.696,65.1365,-0.607402,334.198,17.4551,62.8503,1.65007,13.045,14.7
1775570379280,1.0,0.0,7025.88720703125,104.86248779296875,0.9530153870582581,2213.85,3397.5,1.51924,-3.65433,65.1313,-933.171,65.1313,-0.859278,360.179,17.4654,62.8848,1.65697,13.0415,14.7
1775570379300,1.0,0.0,7026.49951171875,105.1355972290039,0.9531867504119873,2214.25,3398.11,1.52,-3.66026,65.1267,-932.56,65.1267,-0.879788,393.526,17.4725,62.9,1.66501,13.0325,14.6975
1775570379320,1.0,0.0,7027.025390625,105.4018325805664,0.9533340334892273,2214.6,3398.64,1.52,-3.66614,65.1236,-932.034,65.1236,-0.755324,423.778,17.476,62.9,1.67193,13.0221,14.694
1775570379340,1.0,0.0,7027.72900390625,105.61720275878906,0.9535303115844727,2215.06,3399.34,1.52023,-3.67425,65.12,-931.334,65.12,-0.575431,508.143,17.4851,62.917,1.68113,13.0077,14.6889
1775570379360,1.0,0.0,7028.34619140625,105.88357543945312,0.9536786079406738,2215.4,3399.87,1.52161,-3.68185,65.12,-930.807,65.12,-0.364567,807.293,17.5162,63.0207,1.68805,12.9939,14.682
1775570379380,1.0,0.0,7028.87646484375,106.1513442993164,0.9538516402244568,2215.81,3400.48,1.52322,-3.69073,65.12,-930.193,65.12,-0.11853,1156.34,17.5525,63.1417,1.69611,12.9778,14.6739
1775570379400,1.0,0.0,7029.4072265625,106.38369750976562,0.9540004730224609,2216.15,3401.01,1.52491,-3.6985,65.118,-929.664,65.118,-0.132469,1349.12,17.5746,63.2305,1.70457,12.9654,14.6685
1775570379420,1.0,0.0,7029.939453125,106.65865325927734,0.9541497826576233,2216.5,3401.54,1.527,-3.70649,65.1135,-929.133,65.1135,-0.43456,1405.27,17.585,63.2999,1.71498,12.955,14.665
1775570379440,1.0,0.0,7030.65087890625,106.9250259399414,0.954348623752594,2216.96,3402.25,1.52977,-3.71712,65.1075,-928.425,65.1075,-0.836867,1480.04,17.5989,63.3924,1.72886,12.9411,14.6604
1775570379460,1.0,0.0,7031.185546875,107.14822387695312,0.9544984102249146,2217.31,3402.79,1.53062,-3.72609,65.1033,-927.891,65.1033,-0.845122,1230.39,17.6124,63.4311,1.73622,12.9307,14.66
1775570379480,1.0,0.0,7031.81103515625,107.4095458984375,0.954649031162262,2217.66,3403.32,1.53132,-3.73521,65.0991,-927.353,65.0991,-0.817034,941.575,17.6265,63.4662,1.74324,12.9201,14.66
1775570379500,1.0,0.0,7032.3486328125,107.6825180053711,0.9548245072364807,2218.07,3403.95,1.53228,-3.74606,65.0941,-926.726,65.0941,-0.790711,677.325,17.6443,63.5142,1.75213,12.9072,14.6593
1775570379520,1.0,0.0,7032.88720703125,107.92314910888672,0.9549750685691833,2218.42,3404.49,1.53369,-3.75624,65.0895,-926.187,65.0895,-0.794221,745.06,17.6653,63.5844,1.76266,12.8931,14.6558
1775570379540,1.0,0.0,7033.60693359375,108.19888305664062,0.955176591873169,2218.89,3405.2,1.53557,-3.76986,65.0834,-925.465,65.0834,-0.798918,835.722,17.6935,63.6784,1.77675,12.8743,14.6511
1775570379560,1.0,0.0,7034.14794921875,108.46932983398438,0.9553285837173462,2219.24,3405.75,1.53698,-3.78082,65.0783,-924.923,65.0783,-0.843993,834.506,17.7024,63.7244,1.78733,12.8627,14.65
1775570379580,1.0,0.0,7034.6904296875,108.69931030273438,0.9554806351661682,2219.6,3406.29,1.53839,-3.79208,65.0731,-924.381,65.0731,-0.907348,802.687,17.706,63.7596,1.79789,12.8521,14.65
1775570379600,1.0,0.0,7035.5068359375,108.97459411621094,0.9556835293769836,2220.07,3407.01,1.5402,-3.8073,65.0663,-923.659,65.0663,-0.961636,762.599,17.7139,63.8131,1.81197,12.8374,14.6493
1775570379620,1.0,0.0,7036.05224609375,109.25007629394531,0.955861508846283,2220.47,3407.65,1.54142,-3.82162,65.0623,-923.027,65.0623,-0.847075,740.137,17.7385,63.8949,1.82424,12.821,14.6453
1775570379640,1.0,0.0,7036.59912109375,109.48957061767578,0.9560399055480957,2220.88,3408.28,1.54265,-3.83597,65.0582,-922.395,65.0582,-0.732245,717.622,17.7631,63.977,1.83655,12.8046,14.6412
1775570379660,1.0,0.0,7037.14697265625,109.7566146850586,0.9561676383018494,2221.18,3408.74,1.54372,-3.84701,65.0543,-921.939,65.0543,-0.748524,669.839,17.7754,64.018,1.84719,12.791,14.64
1775570379680,1.0,0.0,7037.97119140625,110.02739715576172,0.9563718438148499,2221.65,3409.46,1.54561,-3.86544,65.0472,-921.208,65.0472,-0.876152,560.788,17.7896,64.0652,1.8661,12.7674,14.64
1775570379700,1.0,0.0,7038.52197265625,110.26530456542969,0.956551730632782,2222.07,3410.11,1.54727,-3.88193,65.0413,-920.565,65.0413,-0.95027,483.172,17.8041,64.1136,1.88272,12.7473,14.6393
1775570379720,1.0,0.0,7039.07373046875,110.53309631347656,0.9567059874534607,2222.42,3410.66,1.54868,-3.8971,65.0374,-920.018,65.0374,-0.847903,496.515,17.8253,64.1842,1.89684,12.7332,14.6358
1775570379740,1.0,0.0,7039.62646484375,110.79839324951172,0.9568873643875122,2222.84,3411.3,1.55034,-3.91495,65.0328,-919.374,65.0328,-0.727539,512.204,17.8502,64.2672,1.91344,12.7166,14.6316
1775570379760,1.0,0.0,7040.36572265625,111.0361328125,0.9570682644844055,2223.26,3411.95,1.53828,-3.9342,65.0276,-918.73,65.0276,-0.734502,503.996,17.8704,64.326,1.93298,12.697,14.6274
1775570379780,1.0,0.0,7040.73583984375,111.31085968017578,0.9571980834007263,2223.57,3412.41,1.52317,-3.94869,65.0236,-918.268,65.0236,-0.799258,486.882,17.8827,64.3568,1.94839,12.6816,14.6243
1775570379800,1.0,0.0,7041.57080078125,111.57205200195312,0.9574056267738342,2224.06,3413.15,1.50224,-3.9721,65.0173,-917.527,65.0173,-0.881478,460.41,17.903,64.4122,1.97304,12.6563,14.62
1775570379820,1.0,0.0,7042.22216796875,111.8033447265625,0.9575875997543335,2224.49,3413.8,1.50397,-3.99415,65.0121,-916.877,65.0121,-0.820964,442.732,17.9247,64.4986,1.99466,12.6304,14.62
1775570379840,1.0,0.0,7042.6884765625,112.06904602050781,0.9577439427375793,2224.86,3414.36,1.50546,-4.01309,65.0076,-916.318,65.0076,-0.768974,427.543,17.9432,64.5729,2.01322,12.6081,14.62
1775570379860,1.0,0.0,7043.52978515625,112.34114837646484,0.957953691482544,2225.36,3415.11,1.50744,-4.04094,65.0017,-915.569,65.0017,-0.764439,514.914,17.9717,64.6722,2.03805,12.5783,14.6164
1775570379880,1.0,0.0,7044.091796875,112.5843276977539,0.9581112861633301,2225.73,3415.67,1.50893,-4.06255,64.9972,-915.007,64.9972,-0.779341,610.812,17.994,64.7467,2.05668,12.556,14.6127
1775570379900,1.0,0.0,7044.6552734375,112.84944152832031,0.9582695364952087,2226.11,3416.23,1.51053,-4.0844,64.9926,-914.444,64.9926,-0.801731,820.233,18.0153,64.8213,2.0764,12.5325,14.61
1775570379920,1.0,0.0,7045.21923828125,113.11392974853516,0.9584272503852844,2226.48,3416.79,1.51238,-4.10656,64.9878,-913.884,64.9878,-0.84236,1308,18.0338,64.8952,2.09856,12.5067,14.61
1775570379940,1.0,0.0,7045.78466796875,113.34771728515625,0.9585862159729004,2226.85,3417.36,1.51424,-4.1289,64.983,-913.321,64.983,-0.883311,1799.64,18.0524,64.9697,2.1209,12.4806,14.61
1775570379960,1.0,0.0,7046.63525390625,113.61858367919922,0.9588244557380676,2227.41,3418.21,1.51704,-4.16324,64.9757,-912.473,64.9757,-0.879641,1878.42,18.0885,65.1222,2.15443,12.4456,14.6059
1775570379980,1.0,0.0,7047.20361328125,113.88632202148438,0.9589830636978149,2227.78,3418.77,1.5189,-4.18633,64.9709,-911.908,64.9709,-0.861025,1767.24,18.1146,65.2338,2.17677,12.4232,14.6022
1775570380000,1.0,0.0,7047.7734375,114.1153564453125,0.9591432809829712,2228.16,3419.35,1.52078,-4.20978,64.9655,-911.336,64.9655,-0.873284,1747.75,18.1362,65.3155,2.19931,12.3991,14.5984
1775570380020,1.0,0.0,7048.34423828125,114.3733901977539,0.9593037366867065,2228.53,3419.92,1.52265,-4.23345,64.9595,-910.764,64.9595,-0.92965,1859.96,18.1512,65.3531,2.22186,12.3728,14.5947
1775570380040,1.0,0.0,7049.01171875,114.6527099609375,0.9594910144805908,2228.97,3420.58,1.52485,-4.26108,64.9525,-910.095,64.9525,-0.995438,1990.92,18.1688,65.397,2.24818,12.3421,14.5903
1775570380060,1.0,0.0,7049.7763671875,114.8885269165039,0.9597057700157166,2229.47,3421.35,1.52735,-4.29216,64.9464,-909.33,64.9464,-0.910638,1771.09,18.2076,65.5411,2.28292,12.3071,14.5853
1775570380080,1.0,0.0,7050.3515625,115.16714477539062,0.9598667025566101,2229.85,3421.92,1.52923,-4.31542,64.9419,-908.756,64.9419,-0.839363,1588.51,18.2376,65.6536,2.30918,12.2808,14.5815
1775570380100,1.0,0.0,7051.0234375,115.41500091552734,0.9600558876991272,2230.28,3422.6,1.53142,-4.34235,64.936,-908.084,64.936,-0.841291,1381.96,18.2642,65.7569,2.33707,12.2501,14.58
1775570380120,1.0,0.0,7051.6005859375,115.63016510009766,0.9602177739143372,2230.66,3423.18,1.5333,-4.36521,64.9308,-907.509,64.9308,-0.882512,1208.95,18.283,65.8318,2.35955,12.2239,14.58
1775570380140,1.0,0.0,7052.1787109375,115.88346862792969,0.9603806138038635,2231.04,3423.76,1.53518,-4.38813,64.9255,-906.931,64.9255,-0.92,1052.5,18.3022,65.9072,2.38253,12.1975,14.5804
1775570380160,1.0,0.0,7053.04833984375,116.13934326171875,0.9605975151062012,2231.54,3424.53,1.53769,-4.41776,64.9185,-906.159,64.9185,-0.92,1065.06,18.3323,66.0076,2.41768,12.1623,14.5854
1775570380180,1.0,0.0,7053.62939453125,116.36614227294922,0.9607877731323242,2231.98,3425.21,1.53989,-4.44374,64.9123,-905.481,64.9123,-0.92,1076.07,18.3587,66.0957,2.4485,12.1315,14.5898
1775570380200,1.0,0.0,7054.2119140625,116.62100982666016,0.9609505534172058,2232.36,3425.79,1.54142,-4.46491,64.9067,-904.9,64.9067,-0.934218,1051.72,18.3742,66.1711,2.47488,12.1087,14.59
1775570380220,1.0,0.0,7054.79541015625,116.8885269165039,0.9611146450042725,2232.74,3426.37,1.54294,-4.48618,64.901,-904.314,64.901,-0.949412,1025.13,18.3894,66.2471,2.50147,12.0859,14.59
1775570380240,1.0,0.0,7055.3798828125,117.13014221191406,0.9612788558006287,2233.11,3426.96,1.54446,-4.50732,64.895,-903.728,64.895,-0.973785,1001.51,18.4069,66.3115,2.52689,12.062,14.59
